atr,atr_stop,atr_to_price_ratio,fast_ema,slow_ema,ema_fast_deviation,pchange,avpchange,gma,positionBetweenBands,choppiness_index,volatility_percent,rsi_volatility,adx,rsi_delta,linear_regression,close_diff,normalized_price_change,rolling_mean_close,rolling_std_close,close,close_price_next,target_return
621.70172119,1243.40344238,0.01890130,65902.40625000,66079.39062500,118.40794373,-0.25539646,-0.00241890,0.00597520,32.16436768,65.39392090,8.49283981,26.48320770,33.70599365,-2.61271524,0.96859318,-118.40794373,-0.03007197,66035.89062500,255.20048523,65784.00000000,65712.00781250,-0.00109434
599.30017090,1198.60034180,0.01824020,65807.21093750,66044.39843750,95.19897461,-0.44293272,-0.02299798,0.01154763,27.34076309,65.31522369,8.50214481,26.83083916,33.49550629,-0.85672772,0.47482216,-95.19897461,-0.05209658,65987.32812500,266.93850708,65712.00781250,65918.71093750,0.00314554
589.26800537,1178.53601074,0.01787863,65862.96093750,66032.42968750,-55.75051498,0.20435776,-0.01743264,0.00915564,42.81846237,65.72406006,8.47548485,26.44498062,33.21134186,3.14998507,0.10540759,55.75051498,0.02411163,65973.22656250,266.41204834,65918.71093750,66140.00000000,0.00335701
575.17596436,1150.35192871,0.01739268,66001.47656250,66042.67187500,-138.52026367,0.64709705,0.00700170,0.00627213,59.64633942,64.50543213,8.44712734,26.01641655,32.68154144,3.22025180,-0.09586454,138.52026367,0.07660557,65997.22656250,269.87011719,66140.00000000,65963.28125000,-0.00267191
558.90625000,1117.81250000,0.01694598,65982.38281250,66035.11718750,19.09987068,0.06756789,0.00827356,0.00573267,44.36120605,64.70925903,8.46975803,27.03273964,32.12848282,-2.48701668,-0.42273086,-19.09987068,0.00797755,66013.14843750,261.77862549,65963.28125000,66288.00000000,0.00492274
556.90081787,1113.80163574,0.01680246,66135.18750000,66059.19531250,-152.81005859,0.22326817,0.01620743,0.00651818,70.26045227,64.85581970,8.42826748,26.31890488,31.66847992,4.67752743,-0.56740063,152.81005859,0.02649040,65979.15625000,183.42016602,66288.00000000,66143.99218750,-0.00217249
536.83648682,1073.67297363,0.01623236,66139.59375000,66067.27343750,-4.40003204,0.27320698,0.02667645,0.01707598,55.24355698,62.87299347,8.22578144,23.11138535,31.23128510,-2.14246464,-0.88856351,4.40003204,0.03321350,66009.95312500,182.56782532,66143.99218750,65744.38281250,-0.00604152
548.30889893,1096.61779785,0.01668002,65941.98437500,66036.52343750,197.60498047,-0.82686913,-0.00842388,0.01530603,14.35521793,63.88806152,8.22417068,23.08728218,31.11349678,-5.47103977,-1.49397707,-197.60498047,-0.10054133,65964.94531250,187.43688965,65744.38281250,65620.00781250,-0.00189172
527.32684326,1054.65368652,0.01607214,65781.00000000,65996.85156250,160.98748779,-0.79850644,-0.04362006,0.00394944,5.45755768,63.24812317,8.23975754,23.91424179,31.00006485,-1.57627189,-2.08964777,-160.98748779,-0.09690896,65931.74218750,217.04678345,65620.00781250,65480.41015625,-0.00212740
535.01135254,1070.02270508,0.01634111,65630.70312500,65947.67187500,150.29374695,-0.40312821,-0.06328183,0.00163496,-0.58285540,57.60706711,8.25732422,24.89435387,31.12338257,-1.76312792,-2.53042006,-150.29374695,-0.04882067,65879.47656250,257.18182373,65480.41015625,65591.57031250,0.00169761
520.12335205,1040.24670410,0.01585946,65611.14062500,65913.75781250,19.56687355,-0.04335923,-0.06804754,-0.00512147,12.94204140,56.71802139,8.24333096,24.62225342,31.23114204,1.98438466,-2.72909904,-19.56687355,-0.00525992,65860.23437500,271.89761353,65591.57031250,65768.00000000,0.00268983
501.97314453,1003.94628906,0.01526497,65689.57031250,65899.87500000,-78.43156433,0.43727952,-0.05214593,-0.00925501,29.50684166,58.50897217,8.22121716,24.17261696,31.23409271,3.09774995,-2.84062505,78.43156433,0.05318914,65865.83593750,269.06790161,65768.00000000,66091.60156250,0.00492033
511.06576538,1022.13153076,0.01546538,65890.58593750,65918.13281250,-201.01577759,0.75657117,-0.02153579,-0.01226011,58.15140533,59.63505936,8.18096447,23.33719063,30.80891037,5.22009230,-2.48416567,201.01577759,0.09247945,65883.12500000,278.24108887,66091.60156250,66220.00781250,0.00194291
503.63394165,1007.26788330,0.01521093,66055.29687500,65946.88281250,-164.71289062,0.68258822,0.00771826,-0.01067636,68.94777679,55.72733688,8.16510010,22.99981880,30.27750015,1.93270016,-2.09503222,164.71289062,0.08359826,65891.12500000,287.44653320,66220.00781250,66273.36718750,0.00080580
484.41363525,968.82727051,0.01461865,66164.33593750,65977.97656250,-109.03644562,0.27427307,0.02128558,-0.00650021,75.66738892,54.42736053,8.12237263,22.07422638,29.76528740,0.81569862,-1.39474976,109.03644562,0.03376760,65922.13281250,311.79034424,66273.36718750,66278.61718750,0.00007922
473.22125244,946.44250488,0.01427976,66221.47656250,66006.60937500,-57.14322281,0.08842972,0.02761225,-0.00860956,78.14009094,53.62849808,8.12172890,22.05983162,29.21876526,0.08475072,-0.69935292,57.14322281,0.01088804,65921.19531250,310.57910156,66278.61718750,66353.67187500,0.00113234
462.45474243,924.90948486,0.01393909,66287.57031250,66039.66406250,-66.09661102,0.12101817,0.03541426,-0.00999759,83.82873535,52.72433472,7.80840015,16.43754005,28.71526909,1.26604688,-0.12799782,66.09661102,0.01549846,65942.16406250,333.52236938,66353.67187500,66709.00000000,0.00535509
464.14367676,928.28735352,0.01391547,66498.28906250,66103.40625000,-210.71330261,0.64516032,0.06524238,-0.01102859,107.10633850,44.96977234,7.65553379,14.49636078,27.89443398,5.49556446,0.56104714,210.71330261,0.08427371,66038.62500000,402.35476685,66709.00000000,67242.14843750,0.00799218
488.84771729,977.69543457,0.01453992,66870.21875000,66211.85937500,-371.93164062,1.32131410,0.12419964,-0.02070079,125.99536896,35.42817307,7.32302570,11.35515213,26.95960617,6.47569180,1.28479540,371.93164062,0.18043278,66200.84375000,523.56695557,67242.14843750,67691.96875000,0.00668955
514.78643799,1029.57287598,0.01520967,67281.09375000,66352.82031250,-410.87582397,1.45212197,0.19029565,-0.02131713,128.04090881,31.21036530,5.07389593,4.40384102,26.33555031,4.25338507,1.89870417,410.87582397,0.28619462,66421.99218750,639.65710449,67691.96875000,67647.99218750,-0.00064971
505.11810303,1010.23620605,0.01493372,67464.53906250,66476.17187500,-183.44790649,0.59992915,0.22214077,-0.01325523,114.12561035,31.80632973,5.07719469,4.49618673,25.73777580,-0.98653507,2.81423044,183.44790649,0.11816152,66627.64062500,672.72399902,67647.99218750,67807.64062500,0.00236001
516.28826904,1032.57653809,0.01522803,67636.09375000,66602.97656250,-171.54895020,0.17058550,0.23562020,-0.00119819,109.58905792,28.30291939,5.44913530,14.52236938,25.39146614,1.47295713,3.16216612,171.54895020,0.03130505,66831.60156250,692.05267334,67807.64062500,68849.17968750,0.01536022
563.31695557,1126.63391113,0.01636380,68242.63281250,66816.90625000,-606.54449463,1.74466860,0.31373188,0.02265991,125.42781067,25.51139832,6.39518166,33.61302948,25.42705345,7.23763990,3.82931948,606.54449463,0.27280980,67107.35937500,886.50537109,68849.17968750,68593.50000000,-0.00371362
580.17144775,1160.34289551,0.01691622,68418.07031250,66986.10156250,-175.43223572,1.14567709,0.36781377,0.05546325,107.26463318,25.40997314,7.02229786,42.74206161,25.65082169,-5.18638134,4.08598852,175.43223572,0.16314843,67344.71093750,938.72857666,68593.50000000,68500.00000000,-0.00136310
592.44421387,1184.88842773,0.01729764,68459.03125000,67130.28125000,-40.96611786,-0.50975180,0.35214788,0.08631314,98.11404419,29.07736778,7.03188324,42.87137222,25.71869469,-1.86195695,4.23963594,40.96611786,-0.07249150,67567.37500000,920.26831055,68500.00000000,67931.25781250,-0.00830277
638.12603760,1276.25207520,0.01878740,68195.14843750,67206.57031250,263.88693237,-0.97486782,0.31359866,0.10810078,81.10838318,34.49486160,7.09075594,43.71220779,25.06673622,-10.22028542,4.02234697,-263.88693237,-0.13748431,67732.63281250,804.18731689,67931.25781250,67787.89843750,-0.00211037
639.23773193,1278.47546387,0.01885994,67991.52343750,67261.92968750,203.62347412,-1.05048251,0.26781768,0.12570278,75.46440887,38.61294556,7.10575199,43.93854904,24.44140244,-2.29660034,3.66707444,-203.62347412,-0.14783549,67876.06250000,642.58679199,67787.89843750,67937.04687500,0.00220025
625.50720215,1251.01440430,0.01841432,67964.28906250,67326.22656250,27.23673439,0.00852260,0.26248625,0.14377882,76.84330750,39.72440338,7.09015179,43.74149704,23.84238243,1.57580829,3.44228888,-27.23673439,0.00120203,67998.86718750,495.21520996,67937.04687500,68487.78906250,0.00810662
629.13812256,1258.27624512,0.01837227,68226.03906250,67436.85156250,-261.75161743,1.02191937,0.29774976,0.17254280,86.49713135,41.51452255,7.03313684,42.98278427,23.53508949,5.20026016,3.44872141,261.75161743,0.14530063,68123.42968750,436.96090698,68487.78906250,68606.00000000,0.00172600
626.34326172,1252.68652344,0.01825914,68416.01562500,67548.20312500,-189.98081970,0.97506046,0.33097285,0.21462850,85.78003693,42.53863525,7.02101851,42.81280518,23.33492279,1.00699127,3.27502894,189.98081970,0.13887733,68214.82812500,432.25354004,68606.00000000,68160.00000000,-0.00650089
642.65087891,1285.30175781,0.01885713,68288.00781250,67606.46875000,128.00959778,-0.48091257,0.30298293,0.25782704,73.75247955,47.25489044,7.06695986,43.72144318,22.86469841,-7.48491669,3.21744466,-128.00959778,-0.06805083,68266.03125000,385.43920898,68160.00000000,67600.00000000,-0.00821596
648.61511230,1297.23022461,0.01918980,67944.00781250,67605.85156250,344.00479126,-1.48816574,0.23020042,0.28114617,60.01168823,52.99378204,7.12550306,44.92238235,22.20576668,-7.83869743,2.88016701,-344.00479126,-0.20885059,68245.26562500,417.16427612,67600.00000000,67863.99218750,0.00390518
635.38043213,1270.76086426,0.01872511,67904.00000000,67630.43750000,40.00739670,-0.43618125,0.19761015,0.29214597,64.48719025,57.76929855,7.09778500,44.43886185,21.57385254,2.92506433,2.17165065,-40.00739670,-0.06145314,68146.75000000,372.65380859,67863.99218750,67647.99218750,-0.00318284
631.28112793,1262.56225586,0.01866371,67775.99218750,67632.10937500,128.00369263,0.07094076,0.18466732,0.31436318,57.92122650,61.13167572,7.12044811,44.96050262,20.88863182,-2.86669588,1.27498579,-128.00369263,0.00996296,68052.19531250,366.60800171,67647.99218750,66888.03906250,-0.01123389
684.11749268,1368.23498535,0.02045560,67332.01562500,67561.24218750,443.97683716,-1.45907998,0.10722098,0.31186599,37.06783295,50.05833817,7.20134735,46.87776566,20.48100090,-8.61654282,0.08506719,-443.97683716,-0.20261206,67891.00000000,483.56414795,66888.03906250,67140.56250000,0.00377526
664.44482422,1328.88964844,0.01979265,67236.28906250,67521.17968750,95.72842407,-0.75577265,0.05666950,0.29106870,41.43086624,49.17568588,7.17426252,46.29630661,20.08981133,3.09214044,-0.95829034,-95.72842407,-0.10534498,67811.92968750,537.84863281,67140.56250000,66930.74218750,-0.00312509
639.27374268,1278.54748535,0.01910255,67083.51562500,67464.94531250,152.77421570,0.06379730,0.03965078,0.26456478,32.99587250,45.99889755,7.19675303,46.88545227,19.71382523,-2.22324944,-1.93577588,-152.77421570,0.00886473,67726.21875000,606.07843018,66930.74218750,67151.21093750,0.00329400
648.36279297,1296.72558594,0.01931053,67117.35937500,67435.07031250,-33.84789276,0.01585973,0.02161778,0.24864738,37.70770264,48.88206863,7.17312479,46.31064987,19.02015495,2.78831577,-2.58600569,33.84789276,0.00221099,67647.63281250,626.31250000,67151.21093750,66805.97656250,-0.00514108
656.92254639,1313.84509277,0.01966658,66961.67187500,67375.15625000,155.69105530,-0.18674976,-0.00372059,0.23974255,24.76849174,53.86504745,7.21019268,47.40013123,18.63471794,-3.75519919,-3.23198485,-155.69105530,-0.02590079,67479.45312500,600.93170166,66805.97656250,67034.64843750,0.00342290
646.13024902,1292.26049805,0.01927750,66998.16406250,67342.72656250,-36.48947525,-0.17388022,-0.02742618,0.23492427,30.42455292,50.96249771,7.18559742,46.72264862,18.22957802,2.97733402,-3.72457409,36.48947525,-0.02419843,67322.31250000,463.30834961,67034.64843750,66478.00000000,-0.00830391
649.97668457,1299.95336914,0.01955464,66738.07812500,67260.36718750,260.08026123,-0.49336621,-0.06316128,0.22287285,9.57727432,51.15430832,7.24576569,48.65597153,18.00168228,-5.74093294,-4.35007048,-260.08026123,-0.06809027,67154.11718750,429.48733521,66478.00000000,66883.99218750,0.00610713
670.36688232,1340.73376465,0.02004566,66811.03125000,67224.52343750,-72.95487213,-0.22525570,-0.08662768,0.19147784,22.27090454,46.85430145,6.34739351,30.72698402,17.99255753,5.15161896,-4.74876785,72.95487213,-0.03548790,67082.51562500,405.93139648,66883.99218750,67500.00000000,0.00921013
698.58569336,1397.17138672,0.02069884,67155.51562500,67250.75781250,-344.48242188,1.51407409,-0.03553302,0.13885282,44.20922852,48.35119247,6.28946686,29.96037483,17.55511475,6.71827364,-4.66482925,344.48242188,0.24073167,67046.11718750,338.84844971,67500.00000000,68139.39062500,0.00947244
738.15454102,1476.30908203,0.02166602,67647.45312500,67335.39062500,-491.93621826,1.84239984,0.03391140,0.10935652,67.98902893,52.72763824,6.23044920,29.16208458,17.07198715,5.76233339,-4.12411213,491.93621826,0.29570895,67095.25781250,452.42712402,68139.39062500,68190.61718750,0.00075184
731.13922119,1462.27844238,0.02144398,67919.03906250,67416.84375000,-271.58309937,1.01277864,0.07335316,0.09104189,68.98867798,52.66267014,6.22576809,29.09586906,16.61033058,0.43157613,-3.50909209,271.58309937,0.16267525,67225.51562500,560.69653320,68190.61718750,67953.79687500,-0.00347291
728.91497803,1457.82995605,0.02145325,67936.42187500,67467.98437500,-17.38155365,-0.27311203,0.06181068,0.04101482,59.27405167,52.56811905,6.24746513,29.89053917,16.21905136,-2.94060040,-3.07747364,17.38155365,-0.04371565,67306.83593750,604.28771973,67953.79687500,67442.49218750,-0.00752438
721.69964600,1443.39929199,0.02140193,67689.45312500,67465.55468750,246.96421814,-1.10928583,0.01565421,0.00974756,40.03134537,53.15925980,6.29482985,31.69040298,15.66916847,-5.82606936,-2.82665205,-246.96421814,-0.17622171,67358.01562500,590.40808105,67442.49218750,67629.02343750,0.00276576
699.68823242,1399.37646484,0.02069195,67659.23437500,67481.12500000,30.21711159,-0.48023763,-0.00520780,-0.00120083,49.07256317,52.56855392,6.27746773,31.37246513,15.11653328,1.93249011,-2.28047967,-30.21711159,-0.07650179,67405.79687500,591.14599609,67629.02343750,67412.39843750,-0.00320306
700.66766357,1401.33532715,0.02078750,67535.82031250,67474.57812500,123.41855621,-0.04463571,-0.00780204,-0.00980543,41.62042236,50.10991669,6.29763937,32.22325516,14.77574921,-2.44146824,-1.92599308,-123.41855621,-0.00708769,67466.43750000,552.62756348,67412.39843750,67643.47656250,0.00342786
680.33709717,1360.67419434,0.02011538,67589.64843750,67490.66406250,-53.83072281,0.02137678,-0.00697377,-0.01743867,53.39505386,50.13825607,6.27612591,31.77087021,14.42720127,2.53868461,-1.50382817,53.83072281,0.00340605,67527.32031250,532.95953369,67643.47656250,67515.45312500,-0.00189272
654.78662109,1309.57324219,0.01939664,67552.54687500,67493.02343750,37.09963989,0.15263173,-0.00003512,-0.02163252,48.24209976,50.17907333,6.28802729,32.33679581,14.13222313,-1.54471362,-1.26488626,-37.09963989,0.02427338,67631.06250000,386.99026489,67515.45312500,67628.53125000,0.00167488
632.31896973,1264.63793945,0.01869977,67590.53906250,67505.92968750,-37.99018097,-0.02210606,0.00024650,-0.02321571,53.81491089,48.49871826,6.27751350,32.08361435,13.84227657,1.33334112,-1.00566089,37.99018097,-0.00352147,67705.51562500,285.63885498,67628.53125000,67820.61718750,0.00284037
611.30688477,1222.61376953,0.01802717,67705.57812500,67535.89843750,-115.04009247,0.44996640,0.02050747,-0.01948311,63.07498550,46.72445297,6.25973320,31.63257599,13.63150406,2.26032686,-0.63051564,115.04009247,0.07188267,67737.57812500,277.89627075,67820.61718750,67900.57031250,0.00117885
594.71142578,1189.42285156,0.01751713,67803.07812500,67570.63281250,-97.49504852,0.40064466,0.03953185,0.01272994,69.00850677,46.18479156,6.25236273,31.43528938,13.48404026,0.94502395,-0.09347014,97.49504852,0.06407890,67713.69531250,248.20423889,67900.57031250,67689.99218750,-0.00310130
576.10772705,1152.21545410,0.01702195,67746.53125000,67582.00000000,56.54247665,-0.19298275,0.03421116,0.03743167,61.48710632,44.58457565,6.27181339,32.62944031,13.31432724,-3.09492898,0.38042891,-56.54247665,-0.03076984,67663.63281250,183.33106995,67689.99218750,67574.59375000,-0.00170483
557.66717529,1115.33435059,0.01650523,67660.56250000,67581.28906250,85.97123718,-0.48240027,0.01613440,0.04014275,56.71762085,51.06929016,6.28252411,33.31813812,13.01339340,-1.66979527,0.70871317,-85.97123718,-0.07678445,67625.71093750,153.42236328,67574.59375000,67788.00781250,0.00315829
539.82739258,1079.65478516,0.01592693,67724.28906250,67600.97656250,-63.72438049,0.14459784,0.02319755,0.03099014,68.47489929,65.75839996,6.26274490,32.65426636,12.79601574,2.93642044,1.02122211,63.72438049,0.02308857,67660.26562500,146.31637573,67788.00781250,67735.84375000,-0.00076961
516.77758789,1033.55517578,0.01525862,67730.06250000,67613.82031250,-5.77719021,0.23805714,0.03411034,0.01018830,65.91979218,65.97059631,6.26756811,33.00484085,12.58780193,-0.83012122,1.34839022,5.77719021,0.03798237,67670.94531250,147.67471313,67735.84375000,68038.74218750,0.00447178
516.43420410,1032.86840820,0.01518059,67884.39843750,67654.28906250,-154.33859253,0.36851063,0.05050948,0.00675996,81.58425903,65.16293335,6.23966599,31.96814156,12.64041901,4.15363312,1.75339174,154.33859253,0.05905935,67733.57812500,158.27687073,68038.74218750,68109.42187500,0.00103882
502.23889160,1004.47778320,0.01474800,67996.91406250,67697.64062500,-112.50930023,0.54849976,0.07461436,0.00979619,82.82982635,68.31169891,6.23319054,31.71914864,12.68987942,0.93116617,1.94315457,112.50930023,0.08799661,67780.17968750,193.47406006,68109.42187500,67992.02343750,-0.00172370
484.13540649,968.27081299,0.01424095,67994.46875000,67725.67187500,2.44535112,-0.06871395,0.07322123,0.01364436,74.21519470,65.63458252,6.24395323,32.65802765,12.75372124,-2.16251087,2.06182647,-2.44535112,-0.01100488,67827.83593750,179.18830872,67992.02343750,68012.14062500,0.00029592
467.22216797,934.44433594,0.01373938,68003.30468750,67752.95312500,-8.83732414,-0.14303328,0.06795891,0.02051317,73.48596191,65.48957062,6.24210596,32.57524109,12.74981308,0.30234411,2.06419849,8.83732414,-0.02291426,67866.19531250,172.72578430,68012.14062500,67792.00000000,-0.00323678
460.43057251,920.86114502,0.01358363,67897.64843750,67756.67187500,105.65133667,-0.29504958,0.05547679,0.02376435,59.57147598,62.81776428,6.26237631,34.53638458,12.65026093,-4.18359661,1.95410109,-105.65133667,-0.04711463,67863.32812500,173.79861450,67792.00000000,67842.17187500,0.00074006
439.80337524,879.60675049,0.01296549,67869.91406250,67764.82031250,27.74066925,-0.25053740,0.04382646,0.03535353,60.92085648,65.57775879,6.25774479,34.29097748,12.52601337,0.86436623,1.71024907,-27.74066925,-0.04003636,67857.49218750,173.38900757,67842.17187500,67668.15625000,-0.00256492
429.04101562,858.08203125,0.01268074,67769.03906250,67755.60937500,100.87533569,-0.18301074,0.03415921,0.03878937,48.18103027,65.28991699,6.27383709,35.99292374,12.32064819,-3.32052350,1.37754977,-100.87533569,-0.02917046,67855.31250000,175.85212708,67668.15625000,67738.36718750,0.00103756
413.70880127,827.41760254,0.01221490,67753.70312500,67753.96875000,15.33266735,-0.15323664,0.02511853,0.03838954,49.34196472,64.18861389,6.26733398,35.59174347,12.09487152,1.34499812,0.83343524,-15.33266735,-0.02445005,67871.68750000,152.93606567,67738.36718750,67699.99218750,-0.00056659
399.68316650,799.36633301,0.01180748,67726.84375000,67748.82812500,26.85633278,0.04701626,0.02400833,0.03810363,40.89880371,63.10052109,6.27088737,36.01142120,11.82891941,-0.78356338,0.30773190,-26.85633278,0.00749754,67862.88281250,160.62661743,67699.99218750,67993.99218750,0.00434269
401.50079346,803.00158691,0.01180989,67860.42187500,67772.17968750,-133.57183838,0.37594500,0.03665416,0.04407179,73.17726898,63.52000046,6.24377251,34.18099976,11.85866070,5.64184427,0.28503773,133.57183838,0.06021119,67888.70312500,158.67231750,67993.99218750,68104.00000000,0.00161794
401.57357788,803.14715576,0.01179295,67982.21093750,67803.78125000,-121.79091644,0.59322506,0.05896526,0.05003302,86.73868561,61.03204727,6.23368692,33.49896240,12.02077770,1.92910552,0.60304070,121.79091644,0.09516439,67895.22656250,166.66944885,68104.00000000,68143.47656250,0.00057970
388.97332764,777.94665527,0.01141630,68062.84375000,67836.13281250,-80.63545990,0.21937536,0.06649611,0.05512289,92.36709595,63.93559647,5.76124096,16.69407654,12.17190552,0.70133525,0.96857196,80.63545990,0.03807779,67898.63281250,171.80200195,68143.47656250,68287.29687500,0.00211055
392.91452026,785.82904053,0.01150769,68175.07031250,67879.10156250,-112.22772980,0.26842472,0.07626981,0.05797629,103.12339020,57.00332260,5.50796413,12.94493294,12.53667736,2.54104447,1.31826234,112.22772980,0.04873392,67928.15625000,210.62493896,68287.29687500,68307.28125000,0.00029259
380.29205322,760.58410645,0.01113474,68241.17968750,67919.88281250,-66.10386658,0.23979874,0.08508521,0.05572347,99.85299683,56.99513626,5.34183168,11.17252254,12.88260078,0.35378084,1.41160727,66.10386658,0.04489072,67957.67187500,242.03634644,68307.28125000,68259.97656250,-0.00069246
367.19976807,734.39953613,0.01075886,68250.57812500,67952.27343750,-9.40193272,-0.04002345,0.08232542,0.05219415,90.42604828,54.11519241,4.91847515,8.12102699,13.24123192,-1.37722361,1.46232975,9.40193272,-0.00813737,68004.46875000,251.50102234,68259.97656250,68390.00000000,0.00190478
357.28121948,714.56243896,0.01044835,68320.28906250,67993.96093750,-69.71096802,0.12095336,0.08596226,0.04755722,99.35305023,53.25662231,4.90912437,8.06860924,13.52649212,2.51083326,1.48912346,69.71096802,0.02463847,68059.25781250,271.11968994,68390.00000000,68299.64843750,-0.00132110
341.47970581,682.95941162,0.00999946,68309.96875000,68023.07031250,10.31951714,0.05808229,0.08688919,0.04512809,86.62171173,52.14499664,4.91561794,8.51028156,13.83030224,-2.78327131,1.47173369,-10.31951714,0.01181586,68122.40625000,241.86991882,68299.64843750,69056.00000000,0.01107400
375.27899170,750.55798340,0.01086883,68682.98437500,68121.44531250,-373.01522827,0.96443468,0.12558916,0.04620194,132.98402405,38.57239151,4.86177874,8.16025257,14.56548882,11.61568546,1.80521536,373.01522827,0.19837070,68254.16406250,345.93093872,69056.00000000,68896.00000000,-0.00231696
412.18765259,824.37530518,0.01196550,68789.49218750,68195.21093750,-106.50762177,0.86558002,0.16138782,0.05032689,109.72090149,30.76119995,5.42765903,37.33463287,15.58296776,-4.36739922,1.91450238,106.50762177,0.15947571,68373.76562500,339.73968506,68896.00000000,68999.99218750,0.00150938
406.03137207,812.06274414,0.01176903,68894.74218750,68271.85937500,-105.24880981,-0.08117393,0.15836611,0.05591220,106.89469147,31.94262314,5.41947889,37.15091324,16.55977631,1.36829233,2.04729748,105.24880981,-0.01497818,68474.36718750,362.93963623,68999.99218750,69541.64843750,0.00785015
423.92843628,847.85687256,0.01219207,69218.19531250,68392.78906250,-323.45440674,0.92843640,0.19674397,0.06943233,121.01914215,34.61532211,5.37726688,36.16198349,17.72906303,5.97786570,2.33609986,323.45440674,0.17265952,68618.13281250,469.13171387,69541.64843750,69300.00000000,-0.00347490
427.71926880,855.43853760,0.01234399,69259.10156250,68479.19531250,-40.90220261,0.43291485,0.21507068,0.08802187,101.23187256,34.95637512,5.51867247,41.75524139,18.90305901,-6.13203382,2.32702851,40.90220261,0.07844546,68733.78125000,481.50857544,69300.00000000,69408.04687500,0.00155916
415.73931885,831.47863770,0.01197957,69333.57031250,68567.65625000,-74.47610474,-0.19248487,0.20686965,0.09829168,99.90126038,37.96860886,5.51008129,41.51723862,19.97450829,1.22588408,2.22740674,74.47610474,-0.03493321,68845.85937500,496.24487305,69408.04687500,69304.43750000,-0.00149277
417.47293091,834.94586182,0.01204751,69319.00781250,68637.82812500,14.56694889,0.00640652,0.20554596,0.10936913,90.81205750,42.12376022,5.51831865,41.85944748,20.77067375,-2.63413858,2.12823915,-14.56694889,0.00116095,68945.57812500,475.75964355,69304.43750000,69397.75781250,0.00134652
401.71984863,803.43969727,0.01157731,69358.38281250,68710.20312500,-39.37652588,-0.01482757,0.20222969,0.11829527,90.57714844,41.80549240,5.51089811,41.62317657,21.53500175,1.18927336,1.98416960,39.37652588,-0.00269059,69059.35156250,427.14810181,69397.75781250,69244.09375000,-0.00221434
394.74417114,789.48834229,0.01140153,69301.23437500,68761.04687500,57.14673615,-0.08715545,0.19476776,0.12348133,81.36685181,44.28127289,5.52312851,42.20221329,22.08513069,-4.02447796,1.89275944,-57.14673615,-0.01578009,69144.76562500,358.27441406,69244.09375000,69364.00781250,0.00173184
385.73385620,771.46771240,0.01112202,69332.62500000,68818.46875000,-31.38663101,-0.04865636,0.18773310,0.13083076,83.16059113,45.87081528,5.51357985,41.85315704,22.65218735,1.72269917,1.83052993,31.38663101,-0.00882482,69251.19531250,204.34504700,69364.00781250,69479.99218750,0.00167205
373.98715210,747.97430420,0.01076532,69406.30468750,68881.47656250,-73.68331909,0.33952221,0.19591857,0.13667370,84.45728302,45.97782135,5.50437593,41.49689484,23.23629570,1.62837315,1.69386899,73.68331909,0.06168222,69293.60156250,203.32733154,69479.99218750,69289.99218750,-0.00273460
368.29092407,736.58184814,0.01063042,69348.14843750,68920.38281250,58.15834045,-0.10682639,0.18507576,0.16136450,75.08023071,46.65179825,5.51946974,42.36338043,23.63415146,-5.15519762,1.45547986,-58.15834045,-0.01935446,69333.00000000,148.50515747,69289.99218750,69328.14062500,0.00055058
360.49514771,720.99029541,0.01039968,69338.14062500,68959.21093750,10.00417137,-0.21903083,0.16850363,0.18160722,74.55612183,49.78890228,5.51643229,42.22784424,24.01520157,0.62174058,1.07188153,-10.00417137,-0.03970515,69365.81250000,92.40354156,69328.14062500,69357.00000000,0.00041628
349.58264160,699.16528320,0.01008067,69347.57031250,68997.10156250,-9.42791462,0.09661606,0.16408108,0.18359217,73.76142883,50.27532196,5.51413679,42.11816788,24.33487320,0.49169683,0.68291473,9.42791462,0.01752152,69347.34375000,68.79503632,69357.00000000,69335.99218750,-0.00030293
339.29745483,678.59490967,0.00978705,69341.78125000,69029.37500000,5.79104280,0.01132168,0.15569152,0.19957609,71.33928680,61.93646622,5.51580811,42.23577499,24.64737320,-0.64290237,0.13431409,-5.79104280,0.00205259,69350.94531250,66.95980072,69335.99218750,69349.92968750,0.00020105
333.93978882,667.87957764,0.00963057,69345.85937500,69059.90625000,-4.07447863,-0.01019468,0.14598078,0.20000535,70.39484406,57.80558014,5.51469898,42.17453766,25.03885269,0.27175781,-0.42920914,4.07447863,-0.00184864,69345.13281250,63.90522766,69349.92968750,69578.43750000,0.00329503
341.84909058,683.69818115,0.00982629,69462.14843750,69109.28906250,-116.29223633,0.34845564,0.15097013,0.19302608,79.11500549,66.48519897,5.49658775,41.12561035,25.49475288,4.22355461,-1.01286483,116.29223633,0.06339489,69372.53125000,95.46552277,69578.43750000,69543.74218750,-0.00049872
354.97341919,709.94683838,0.01020864,69502.94531250,69150.66406250,-40.79611969,0.27868792,0.15341383,0.18982719,75.86022186,62.84117508,5.65610933,52.36355591,26.07073593,-1.21634245,-1.33317697,40.79611969,0.04927201,69387.13281250,109.83174896,69543.74218750,70074.00000000,0.00762484
389.78890991,779.57781982,0.01112506,69788.46875000,69238.60156250,-285.52804565,0.70719522,0.17411883,0.18568718,97.86745453,49.79195786,6.24158764,72.84837341,26.86921310,7.89789057,-1.31679511,285.52804565,0.11330373,69470.12500000,233.57575989,70074.00000000,69798.00781250,-0.00393855
